run	program	case_id	kind	threads_requested	effective_compute_threads	spawned_helpers	active_workers	repeat	timed	diagnostics_enabled	boundary	status	canonical_gate	oracle_status	oracle_contract_status	exit_status	started_utc	wall_seconds	cpu_user_seconds	cpu_system_seconds	peak_rss_bytes	rss_after_bytes	process_lifetime_peak_rss_bytes	linear_memory_after_bytes	raw_output_sha256	raw_output_bytes	output	reason
cold	blastp	pr01_blastp_no_hit	native	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:01Z	0.19937484999900335	0.29	0.0	27381760				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-4/repeat-3/output.txt	
cold	blastp	pr01_blastp_no_hit	native	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:02Z	0.187211157001002	0.27	0.02	27381760				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-4/repeat-4/output.txt	
cold	blastp	pr01_blastp_no_hit	native	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:02Z	0.15049673400062602	0.27	0.01	27521024				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-4/repeat-5/output.txt	
cold	blastp	pr01_blastp_no_hit	native	4				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:02Z	0.25805340299848467	0.26	0.01	29675520				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-4/diagnostic/output.txt	
cold	blastp	pr01_blastp_no_hit	native	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:03Z	0.13627826399897458	0.29	0.01	28372992				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-8/repeat-0/output.txt	
cold	blastp	pr01_blastp_no_hit	native	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:03Z	0.13033109499883722	0.29	0.01	30416896				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-8/repeat-1/output.txt	
cold	blastp	pr01_blastp_no_hit	native	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:04Z	0.14122732999749132	0.29	0.01	28274688				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-8/repeat-2/output.txt	
cold	blastp	pr01_blastp_no_hit	native	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:04Z	0.14216274800128303	0.29	0.01	28291072				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-8/repeat-3/output.txt	
cold	blastp	pr01_blastp_no_hit	native	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:04Z	0.1377684919971216	0.3	0.01	28377088				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-8/repeat-4/output.txt	
cold	blastp	pr01_blastp_no_hit	native	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:04Z	0.13852059300188557	0.29	0.02	28364800				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-8/repeat-5/output.txt	
cold	blastp	pr01_blastp_no_hit	native	8				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:05Z	0.17550938000204042	0.27	0.01	28479488				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/native-8/diagnostic/output.txt	
cold	blastp	pr01_blastp_no_hit	serial	1	1			0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:05Z	0.7175405689995387	0.69	0.04	126566400				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/serial-1/repeat-0/output.txt	
cold	blastp	pr01_blastp_no_hit	serial	1	1			1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:06Z	0.5737755099980859	0.64	0.03	126287872				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/serial-1/repeat-1/output.txt	
cold	blastp	pr01_blastp_no_hit	serial	1	1			2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:07Z	0.6453891900018789	0.64	0.05	120905728				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/serial-1/repeat-2/output.txt	
cold	blastp	pr01_blastp_no_hit	serial	1	1			3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:08Z	0.5768598649992782	0.62	0.04	120332288				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/serial-1/repeat-3/output.txt	
cold	blastp	pr01_blastp_no_hit	serial	1	1			4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:09Z	0.6196185119988513	0.64	0.05	126296064				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/serial-1/repeat-4/output.txt	
cold	blastp	pr01_blastp_no_hit	serial	1	1			5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:10Z	0.6313015209998412	0.66	0.01	126132224				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/serial-1/repeat-5/output.txt	
cold	blastp	pr01_blastp_no_hit	serial	1	1			6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:11Z	0.6560230309987674	0.67	0.03	119521280				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/serial-1/diagnostic/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:12Z	0.6541902770004526	0.67	0.0	114761728				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-1/repeat-0/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:13Z	0.6208879480000178	0.66	0.02	115101696				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-1/repeat-1/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:14Z	0.5812811670002702	0.59	0.07	109039616				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-1/repeat-2/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	1				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:15Z	0.6245639539993135	0.64	0.02	107167744				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-1/repeat-3/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	1				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:16Z	0.6273439979995601	0.64	0.04	112467968				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-1/repeat-4/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	1				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:17Z	0.6691328180022538	0.66	0.03	111050752				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-1/repeat-5/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	1	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:18Z	0.7502557450025051	0.65	0.02	113926144				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-1/diagnostic/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	2				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:19Z	0.5686788599996362	0.68	0.07	121614336				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-2/repeat-0/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	2				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:20Z	0.5152474730020913	0.68	0.05	121602048				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-2/repeat-1/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	2				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:21Z	0.5254560600005789	0.67	0.05	121683968				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-2/repeat-2/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	2				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:21Z	0.5190090039977804	0.68	0.05	121536512				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-2/repeat-3/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	2				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:22Z	0.5569857699993008	0.67	0.05	119689216				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-2/repeat-4/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	2				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:23Z	0.5084775440009253	0.69	0.03	120811520				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-2/repeat-5/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	2	2	1		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:24Z	0.6775782389995584	0.7	0.07	123777024				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-2/diagnostic/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	4				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:25Z	0.5630986590003886	0.79	0.07	140939264				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-4/repeat-0/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	4				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:26Z	0.6591518669993093	0.78	0.07	138514432				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-4/repeat-1/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	4				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:26Z	0.6669362350003212	0.81	0.05	144531456				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-4/repeat-2/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:27Z	0.5756290450008237	0.79	0.07	134975488				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-4/repeat-3/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:28Z	0.5137115149991587	0.8	0.05	138944512				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-4/repeat-4/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:29Z	0.5461040869995486	0.83	0.03	140316672				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-4/repeat-5/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	4	4	3		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:29Z	0.6820650900008332	0.75	0.09	136712192				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-4/diagnostic/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:30Z	0.9067387319992122	1.08	0.07	183472128				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-8/repeat-0/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:31Z	0.738578102998872	1.1	0.03	181264384				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-8/repeat-1/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:32Z	0.7907452229992487	1.02	0.1	179335168				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-8/repeat-2/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:33Z	0.7751257250019989	1.03	0.13	181264384				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-8/repeat-3/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:34Z	0.8081532210017031	1.07	0.05	181211136				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-8/repeat-4/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:35Z	0.8940673249999236	1.07	0.09	177278976				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-8/repeat-5/output.txt	
cold	blastp	pr01_blastp_no_hit	threaded	8	8	7		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:36Z	0.8575354050008173	1.27	0.08	181084160				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastp/pr01_blastp_no_hit/threaded-8/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:37Z	0.04616715299926	0.0	0.0	5996544				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-1/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:38Z	0.036001128999487264	0.0	0.0	6041600				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-1/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:38Z	0.04913957200187724	0.0	0.0	6103040				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-1/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	1				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:38Z	0.05770576500071911	0.0	0.0	6053888				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-1/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	1				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:38Z	0.03664258899880224	0.0	0.0	6049792				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-1/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	1				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:38Z	0.045715592001215555	0.0	0.0	5976064				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-1/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	1				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:38Z	0.0357942099981301	0.0	0.0	6082560				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-1/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	2				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:39Z	0.04643837999901734	0.0	0.0	6017024				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-2/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	2				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:39Z	0.05250902799889445	0.0	0.0	6127616				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-2/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	2				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:39Z	0.034610293001605896	0.0	0.0	6135808				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-2/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	2				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:39Z	0.05984179799997946	0.0	0.0	5992448				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-2/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	2				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:40Z	0.036670357003458776	0.0	0.0	7069696				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-2/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	2				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:40Z	0.02416395900218049	0.0	0.0	6025216				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-2/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	2				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:40Z	0.03675458499856177	0.0	0.0	5988352				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-2/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	4				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:40Z	0.053364313000201946	0.0	0.0	6033408				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-4/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	4				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:40Z	0.0406773870017787	0.0	0.0	7086080				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-4/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	4				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:41Z	0.03275064000263228	0.0	0.0	6148096				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-4/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:41Z	0.062397313999099424	0.0	0.0	6139904				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-4/repeat-3/output.txt	
